dir_id,inventory_number,name,has_tif,has_tfw,has_georef
001494,T.E-11.39,Jaskinia przy Progu Mułowym,True,False,False
001496,T.E-11.40,Schron nad Kominami,True,False,False
001497,T.E-11.41,Jaskinia Barania,True,False,False
001498,T.E-11.19,Schron z Balkonem,True,False,False
001499,T.E-11.20,Dziura w Progu Litworowym,True,False,False
001501,T.E-11.43,Szczelina w Ratuszu Miętusim,True,False,False
001502,T.E-11.21,Jaskinia za Płytą,True,False,False
001503,T.E-11.22,Dziura w Kominie,True,False,False
001504,T.E-11.23,Jaskinia przy Grzędzie,True,False,False
001505,T.E-11.24,Zawaliskowy Korytarz,True,False,False
001507,T.E-11.44,Jaskinia Lodowa w Twardych Spadach,True,False,False
001508,T.E-11.45,Dziura nad Szlakiem,True,False,False
001509,T.E-11.46,Jaskinia za Zaciskiem,True,False,False
001510,T.E-11.47,Jaskinia za Ratuszem Śnieżna,True,False,False
001512,T.E-11.49,Jaskinia za Ratuszem Szeroka,True,False,False
001513,T.E-11.50,Jaskinia za Ratuszem Owalna,True,False,False
001514,T.E-11.51,Zimny Aven,True,False,False
001515,T.E-11.52,Harnasiowa Szczelina,True,False,False
001516,T.E-11.26,Krucha Szczelina,True,False,False
001517,T.E-11.53,Szczelina na Drodze Steckiego,True,False,False
001518,T.E-11.27,Górne Kominy,True,False,False
001519,T.E-11.54,Szczelina w Progu Mułowym,True,False,False
001520,T.E-11.28,Schron przy Studni,True,False,False
001521,T.E-11.29,Jaskinia Lodowa Miętusia,True,False,False
001522,T.E-11.55,Jaskinia Turoniowa,True,False,False
001523,T.E-11.30,Śnieżny Awen,True,False,False
001524,T.E-11.56,Kobylarzowa Szczelina,True,False,False
001526,T.E-11.32,Schron w Progu Mułowym,True,False,False
001527,T.E-11.33,Dziura pod Ratuszem,True,False,False
001528,T.E-11.34,Bliźniaczy Komin,True,False,False
001529,T.E-11.35,Schron pod Twardymi Spadami,True,False,False
001530,T.E-11.57,Nisza w Kobylarzowej Turni,True,False,False
001531,T.E-11.58,Wciągająca Szczelina,True,False,False
001532,T.E-11.59,Schron w Dolinie Litworowej,True,False,False
001533,T.E-12.02,Niebieska Studnia,True,False,False
001534,T.E-11.60,Nyża pod Schronem w Dolinie Litworowej,True,False,False
001535,T.E-12.03,Jaskinia pod Wantą,True,False,False
001536,T.E-12.04,Dziura Małołącka Mała,True,False,False
001537,T.E-12.07,Jaskinia Małołącka,True,False,False
001539,T.E-11.61,Jaskinia nad Lodową Litworową,True,False,False
001540,T.E-12.09,Dolny Lej,True,False,False
001541,T.E-11.62,Szczelina za Płytą,True,False,False
001542,T.E-12.10,Jaskinia z Dolomitami,True,False,False
001543,T.E-11.63,Studzienka za Ratuszem,True,False,False
001544,T.E-12.11,Jaskinia pod Śnieżną Studnią,True,False,False
001545,T.E-11.64,Szczelina nad Ptasią,True,False,False
001546,T.E-11.65,Dziurka w Trawce,True,False,False
001547,T.E-12.12,Jaskinia Wyżnia Litworowa,True,False,False
001548,T.E-12.13,Dziura w Grzędzie II,True,False,False
001549,T.E-12.14,Dziura w Grzędzie I,True,False,False
001550,T.E-12.15,Jaskinia Omszała,True,False,False
001551,T.E-12.16,Jaskinia Ciasna w Groniu,True,False,False
001552,T.E-12.17,Kominek obok Ciasnej w Groniu,True,False,False
001553,T.E-12.18,Nyża pod Ratuszem,True,False,False
001554,T.E-12.19,Dziura pod Żródłem Ratusz,True,False,False
001555,T.E-12.20,Szczelina nad Strzelistą,True,False,False
001556,T.E-12.21,Dziura w Wantach,True,False,False
001557,T.E-12.22,Jaskinia Mała Zaruskiego,True,False,False
001558,T.E-12.23,Jaskinia Trójkątna,True,False,False
001559,T.E-12.24,Awen w Ratuszu,True,False,False
001560,T.E-12.25,Ukryta Dziura,True,False,False
001561,T.E-12.26,Studnia z Kosówką,True,False,False
001562,T.E-12.27,Królicza Jama,True,False,False
001563,T.E-12.28,Średni Lej,True,False,False
001564,T.E-12.29,Świstowa Studnia,True,False,False
001565,T.E-12.30,Awen z Korkiem Śnieżnym,True,False,False
001566,T.E-12.31,Jaskinia pod Strzelistą,True,False,False
001567,T.E-12.32,Jaskinia Strzelista,True,False,False
001568,T.E-12.33,Komora Gwiaździsta,True,False,False
001569,T.E-12.34,Jaskinia w Wielkiej Turni,True,False,False
001570,T.E-12.35,Dziura pod Świstową Studnią,True,False,False
001571,T.E-12.36,Wilczy Schron,True,False,False
001572,T.E-12.37,Górny Lej,True,False,False
001573,T.E-12.38,Jaskinia przy Przechodzie,True,False,False
001574,T.E-13.03,Mnichowa Studnia Wyżnia,True,False,False
001575,T.E-12.39,Studnia przy Przechodzie,True,False,False
001576,T.E-12.40,Dziura w Litworowej,True,False,False
001577,T.E-13.04,Zaspałkowa Szczelina,True,False,False
001578,T.E-12.41,Jaskinia w Trawie,True,False,False
001579,T.E-12.42,Jaskinia przy Ryglu,True,False,False
001580,T.E-13.05,Jaskinia Pomarańczarnia,True,False,False
001581,T.E-12.43,Jędrusiowa Dziura,True,False,False
001582,T.E-12.45,Jaskinia przy Jędrusiowej Dziurze,True,False,False
001583,T.E-12.44,Schron pod Jędrusiową Dziurą,True,False,False
001584,T.E-13.06,Chuda Mnichowa Studnia,True,False,False
001586,T.E-13.07,Mała Mnichowa Studzienka,True,False,False
001587,T.E-12.47,Studnia na Szlaku,True,False,False
001588,T.E-12.48,Szczelina w Litworowej,True,False,False
001591,T.E-12.50,Szara Studnia,True,False,False
001592,T.E-13.09,Bliźniacza Studnia,True,False,False
001593,T.E-12.51,Szczelina w Pośredniej Turni,True,False,False
001594,T.E-12.52,Szuflada Dolna,True,False,False
001595,T.E-13.10,Mnichowa Studnia,True,False,False
001596,T.E-12.53,Szuflada Górna,True,False,False
001597,T.E-12.54,Jaskinia pod Progiem,True,False,False
001598,T.E-13.11,Jaskinia w Trawniczku,True,False,False
001599,T.E-12.55,Dziura pod Siodełkiem,True,False,False
001600,T.E-13.12,Dziurka nad Piargiem,True,False,False
001601,T.E-12.56,Dziura w Czerwonym Grzbiecie,True,False,False
001602,T.E-13.13,Mokry Schron,True,False,False
001603,T.E-12.58,Jaskinia Zośka,True,False,False
001605,T.E-13.14,Jaskinia za Mnichem,True,False,False
001606,T.E-13.15,Duży Schron,True,False,False
001607,T.E-12.59,Zawalony Schron,True,False,False
001608,T.E-12.60,Szczelina nad Dziurą w Wantach I,True,False,False
001609,T.E-12.61,Szczelina nad Dziurą w Wantach II,True,False,False
001610,T.E-12.62,Maćkowa Dziura,True,False,False
001611,T.E-12.63,Nyża pod Wielką Turnią,True,False,False
001612,T.E-12.65,Nyża w Baranich Schodkach I,True,False,False
001613,T.E-12.66,Nyża w Baranich Schodkach II,True,False,False
001614,T.E-12.67,Komórka przy Średnim Leju,True,False,False
001617,T.E-13.16,Dziura przy Lodowej Małołąckiej I,True,False,False
001618,T.E-13.17,Szczelina Mnichowa,True,False,False
001619,T.E-13.18,Szczelina w Mnichowych Turniach II,True,False,False
001620,T.E-13.19,Szczelina w Mnichowych Turniach I,True,False,False
001621,T.E-13.20,Dziura Mnichowa Mała,True,False,False
001622,T.E-13.21,Dziura przy Lodowej Małołąckiej II,True,False,False
001623,T.E-13.22,Dziura przy Lodowej Małołąckiej III,True,False,False
001624,T.E-13.23,Dziura pod Lodową Małołącką I,True,False,False
001626,T.E-13.26,Jaskinia w Piekle,True,False,False
001627,T.E-13.02,Jaskinia Lodowa Małołącka,True,False,False
001630,T.E-13.28,Dziura przy Piargu,True,False,False
001631,T.E-13.29,Szczelina w Kopie,True,False,False
001646,T.F-07.01,Kominki w Panienkach Smytniańskich,True,False,False
001647,T.F-07.02,Szczelina w Panienkach Smytniańskich,True,False,False
001648,T.F-08.01,Jaskinia Przeziorowa,True,False,False
001649,T.F-08.02,Szczelina w Ścianie,True,False,False
001650,T.F-08.03,Jaskinia w Żarze,True,False,False
001651,T.F-08.04,Dziura za Modrzewiami,True,False,False
001653,T.F-09.02,Krakowska Piwnica,True,False,False
001654,T.F-09.03,Jaskinia Piarżysta,True,False,False
001655,T.F-09.04,Jaskinia Zakosista,True,False,False
001656,T.F-09.05,Dziura pod Smrekiem,True,False,False
001657,T.F-09.06,Jaskinia Ciasna,True,False,False
001658,T.F-09.07,Jaskinia Dwuotworowa Krakowska,True,False,False
001659,T.F-09.08,Trójkątny Schron,True,False,False
001660,T.F-09.09,Koliby,True,False,False
001661,T.F-09.10,Dziura pod Wantą,True,False,False
001662,T.E-25.01,Jaskinia Wołoszyńska Wyżnia,True,False,False
001663,T.F-09.11,Jaskinia pod Okapem,True,False,False
001664,T.E-25.02,Jaskinia Wołoszyńska Niżnia,True,False,False
001665,T.F-09.12,Jaskinia Wysoka,True,False,False
001666,T.F-11.01,Studzienka w Ciemniaku,True,False,False
001669,T.F-11.02,Dziura w Krzesanicy I,True,False,False
001670,T.F-09.15,Schron przy Zakosistej,True,False,False
001671,T.F-11.03,Szczelina w Krzesanicy I,True,False,False
001672,T.F-11.04,Szczelina w Krzesanicy II,True,False,False
001673,T.F-11.05,Szczelina w Krzesanicy III,True,False,False
001674,T.F-11.06,Dziura w Krzesanicy II,True,False,False
001675,T.F-09.16,Schron z Watrą,True,False,False
001676,T.F-11.13,Szczelina w Ciemniaku,True,False,False
001677,T.F-11.14,Dziura w Ciemniaku,True,False,False
001678,T.F-09.17,Ósemka,True,False,False
001679,T.F-09.19,Jaskinia z Mostami,True,False,False
001680,T.F-12.01,Litworowa Studnia,True,False,False
001681,T.G-19.01,Wyżnia Szczelina w Zadnim Kościelcu,True,False,False
001682,T.F-09.20,Jaskinia Hakowa,True,False,False
001683,T.F-09.21,Dziura nad Trawiastym Progiem,True,False,False
001684,T.F-09.22,Jaskinia Gankowa,True,False,False
001685,T.F-09.23,Krasowa Nisza,True,False,False
001686,T.F-09.24,Gruzowa Dziura,True,False,False
001687,T.F-09.26,Ptasi Schron,True,False,False
001688,T.F-09.27,Mokra Szczelina,True,False,False
001689,T.F-09.30,Korytarzyk w Żlebie Niedźwiedź,True,False,False
001690,T.F-09.31,Dziura w Wielkiej Turni,True,False,False
001691,T.F-09.32,Szczelina pod Gankową I,True,False,False
001692,T.F-09.33,Szczelina pod Gankową II,True,False,False
001693,T.F-09.34,Szczelina pod Gankową III,True,False,False
001694,T.G-19.02,Szczelina w Zadnim Kościelcu,True,False,False
001695,T.G-19.03,Schron w Zadnim Kościelcu,True,False,False
001696,T.G-19.04,Schron przy Źródle,True,False,False
001697,T.G-22.01,Dziura nad Nową Roztoką,True,False,False
001698,T.G-22.02,Dziura nad Roztoką,True,False,False
001699,T.H-19.01,Świnicka Koleba,True,False,False
001700,T.H-19.02,Świnicka Koleba Niżnia,True,False,False
001701,T.F-10.01,Jaskinia Lodowa w Ciemniaku,True,False,False
001702,T.J-21.01,Dziura w Miedzianym Kosturze I,True,False,False
001703,T.L-22.06,Cubryńska Dziura II,True,False,False
001704,T.J-21.02,Dziura w Miedzianym Kosturze II,True,False,False
001705,T.F-10.02,Szczelina nad Lodową,True,False,False
001706,T.F-10.03,Jaskinia Lodowa Krakowska,True,False,False
001707,T.F-10.04,Śnieżna Szczelina,True,False,False
001708,T.F-10.05,Lustrzana Szczelina,True,False,False
001709,T.F-10.06,Kozi Schron,True,False,False
001710,T.F-10.07,Studnia Kuturniańska,True,False,False
001711,T.F-10.08,Schron przy Studni Kuturniańskiej,True,False,False
001712,T.F-10.09,Jaskinia Zawaliskowa w Szerokiem,True,False,False
001713,T.F-10.10,Kamienista Szczelina,True,False,False
001715,T.J-24.01,Dziura w Żabiem,True,False,False
001716,T.F-10.11,Szczelina pod Lodową,True,False,False
001717,T.J-24.02,Jaskinia Żabia Lodowa,True,False,False
001718,T.F-10.12,Szczelina w Tomanowym Grzbiecie I,True,False,False
001719,T.J-24.03,Wielka Żabia Szpara,True,False,False
001720,T.F-10.13,Szczelina w Tomanowym Grzbiecie II,True,False,False
001721,T.F-10.14,Szczelina w Tomanowym Grzbiecie III,True,False,False
001723,T.F-10.15,Szczelina w Tomanowym Grzbiecie IV,True,False,False
001724,T.K-21.01,Studnia w Dziurawej Czubie,True,False,False
001725,T.F-10.16,Szczelina w Tomanowym Grzbiecie V,True,False,False
001726,T.F-10.17,Szczelina w Tomanowym Grzbiecie VI,True,False,False
001727,T.L-22.01,Mnichowy Komin,True,False,False
001728,T.F-10.18,Dziura nad Zawaliskiem,True,False,False
001729,T.L-22.02,Studnia przy Mnichowym Kominie,True,False,False
001730,T.F-10.19,Dziura pod Zawaliskiem,True,False,False
001731,T.F-10.20,Dziura w Wysokim Grzbiecie,True,False,False
001732,T.L-22.03,Jaskinia przy Studni w Mnichu,True,False,False
001734,T.L-22.05,Cubryńska Dziura I,True,False,False
001747,T.L-22.07,Cubryńska Dziura III,True,False,False
001748,T.M-24.01,Szpara pod Rysami,True,False,False
001749,T.Z-18.01,Jaskinia Jaszczurowska Wodna,True,False,False
004046,T.A-08.01,Schron w Żlebie Jaroniec,True,False,False
004047,T.A-05.02,Siwiańska Nyża,True,False,False
004048,T.A-04.01,Szczelina w Małych Koryciskach,True,False,False
004066,T.B-04.02,Wilcza Nora,True,False,False
004067,T.B-04.03,Skośna Szpara,True,False,False
004068,T.B-04.04,Nyża w Wielkich Koryciskach,True,False,False
004069,T.B-04.05,Schron w Wielkich Koryciskach II,True,False,False
004070,T.B-04.06,Szczelina w Wielkich Koryciskach,True,False,False
004071,T.B-04.07,Schron nad Szczeliną w Wielkich Koryciskach,True,False,False
004072,T.B-09.17,Schron w Małym Reglu,True,False,False
004073,T.B-09.18,Dziura w Czerwonym Groniku,True,False,False
004074,T.B-09.19,Szczelina w Czerwonym Groniku,True,False,False
004075,T.B-12.10,Dziura w Jatkach,True,False,False
004086,T.D-08.63,Schron w Żlebie Goryckiego,True,False,False
004106,T.B-12.11,Schronisko w Dolinie za Bramką,True,False,False
004126,T.D-08.64,Dziurka w Organach,True,False,False
004146,T.D-08.65,Schron nad Progiem,True,False,False
004147,T.D-08.66,Schron nad Doliną,True,False,False
004166,T.D-12.25,Jaskinia pod Żebrem,True,False,False
004167,T.D-12.26,Korytarz nad Zagonem,True,False,False
004173,T.E-06.14,Schron w Piecach,True,False,False
004174,T.E-06.15,Nyża pod Jaskinią w Kosówkach,True,False,False
004175,T.E-08.35,Schron z Kijem,True,False,False
004176,T.E-08.38,Nasza Dziura,True,False,False
004186,T.E-08.64,Krowi Tunel,True,False,False
004206,T.B-14.04,Nyża za Półką,True,False,False
004207,T.B-14.05,Schron nad Dziurą Wyżnią,True,False,False
004208,T.E-08.65,Ziobrowy Schron,True,False,False
004226,T.C-05.08,Grotka przy Huciskach,True,False,False
004246,T.E-11.67,Jaskinia Zapylna,True,False,False
004266,T.C-05.07,"Schronisko w Międzyścianach ""nad II""",True,False,False
004286,T.C-12.01,Dziura w Czarnej Turni I,True,False,False
004287,T.C-12.02,Dziura w Czarnej Turni II,True,False,False
004288,T.C-12.03,Dziura w Czarnej Turni III,True,False,False
004289,T.C-15.12,Kalacki Korytarzyk,True,False,False
004306,T.D-05.11,Dmuchająca Szczelina,True,False,False
004307,T.D-05.12,Okap przed Bramą,True,False,False
004326,T.E-08.68,Zbójnicka Rura,True,False,False
004327,T.E-08.69,Serowa Dziura,True,False,False
004328,T.E-08.70,Jaskinia w Zbójnickiej Turni,True,False,False
004346,T.E-08.71,Korytarzyk w Szczelinie,True,False,False
004347,T.E-08.72,Schron za Smoczą Jamą,True,False,False
004348,T.E-08.73,Zbójnicka Piwnica,True,False,False
004349,T.E-08.74,Nyża ze Znakami,True,False,False
004350,T.E-09.26,Paszcza Rekina,True,False,False
004351,T.E-09.37,Szczelina na Zakręcie I,True,False,False
004366,T.E-09.38,Szczelina na Zakręcie II,True,False,False
004367,T.E-09.39,Rura przy Oknie,True,False,False
004368,T.E-09.40,Jaskinia nad Percią,True,False,False
004369,T.E-09.41,Mała Gawra,True,False,False
004370,T.E-09.42,Szczelina za Ptakową Turnią,True,False,False
004371,T.E-09.43,Upłazkowa Koleba,True,False,False
004372,T.E-09.44,Upłazkowa Szczelina,True,False,False
004373,T.E-09.45,Lustrzany Korytarz,True,False,False
004374,T.E-09.46,Tunel pod Upłazkowym Przechodem,True,False,False
004386,T.A-06.01,Pasterski Schron,True,False,False
004387,T.D-05.13,Okap nad Kościołem,True,False,False
004388,T.E-09.47,Dziura w Ździarach Wyżnia,True,False,False
004389,T.E-09.48,Okap w Ździarach,True,False,False
004390,T.E-09.49,Komin w Ździarach,True,False,False
004391,T.E-09.50,Schron w Organach,True,False,False
004392,T.D-05.14,Dmuchawa,True,False,False
004394,T.D-06.17,Dudowy Okap,True,False,False
004406,T.F-08.06,Jaskinia Ciepła,True,False,False
004407,T.F-09.18,Schron przy Wielkiej Turni,True,False,False
004408,T.E-11.70,Jaskinia za Ratuszem Zimna,True,False,False
004409,T.E-12.70,Znana Studnia,True,False,False
004410,T.F-09.25,Schron nad Zakosistą,True,False,False
004411,T.E-12.71,Jaskinia Siwy Kocioł,True,False,False
004412,T.F-09.28,Krakowska Szczelina,True,False,False
004413,T.F-08.05,Schron pod Przeziorową,True,False,False
004414,T.F-09.29,Szczelina za Siedmiu Progami,True,False,False
004415,T.F-10.21,Jaskinia Zawaliskowa Tomanowa,True,False,False
004416,T.F-10.22,Mała Szczelina w Tomanowym Grzbiecie,True,False,False
004417,T.F-09.35,Krakowski Okap,True,False,False
004418,T.F-10.23,Drugi Krakowski Okap,True,False,False
004419,T.F-10.24,Druga Krakowska Szczelina,True,False,False
004420,T.F-10.25,Mały Krakowski Schron,True,False,False
004421,T.F-11.07,Tomanowy Okap,True,False,False
004422,T.F-11.08,Szczelina przy Tomanowym Okapie,True,False,False
004423,T.F-11.09,Schron nad Tomanową,True,False,False
004424,T.F-11.10,Okno nad Tomanową,True,False,False
004425,T.F-11.11,Rzędowa Szczelina,True,False,False
004426,T.F-11.12,Grota w Rzędach,True,False,False
004427,T.F-11.15,Niski Schron nad Tomanową,True,False,False
004428,T.F-11.16,Niżni Okap nad Tomanową,True,False,False
004429,T.F-11.17,Wyżni Okap nad Tomanową,True,False,False
004430,T.F-11.18,Grota nad Małą Przełączką,True,False,False
004431,T.F-11.19,Tomanowa Szczelina I,True,False,False
004432,T.F-11.20,Tomanowa Szczelina II,True,False,False
004433,T.F-11.21,Szczelina nad Tomanową I,True,False,False
004434,T.F-11.22,Szczelina nad Tomanową II,True,False,False
004435,T.G-11.01,Dziura w Stole,True,False,False
004446,T.J-09.01,Jaskinia Maleńka w Smreczyńskim Wierchu,True,False,False
004447,T.J-10.01,Jaskinia w Smreczyńskim Wierchu,True,False,False
004448,T.Z-21.01,Staszkowa Studnia,True,False,False
004466,T.F-09.38,Okap z Kurtyną,True,False,False
004486,T.D-08.67,Nisza w Organach,True,False,False
004487,T.D-08.68,Nisza w Organach II,True,False,False
004488,T.F-09.39,Krakowski Schron,True,False,False
004489,T.F-09.40,Komin w Niskiej Turni,True,False,False
004490,T.F-09.41,Szczelina nad Korytem,True,False,False
004491,T.F-09.42,Grota nad Korytem,True,False,False
004492,T.F-09.43,Jaskinia nad Beczką,True,False,False
004506,T.D-07.01,Dziura nad Zabijakiem I,True,False,False
004507,T.D-07.02,Dziura nad Zabijakiem II,True,False,False
004586,T.D-08.69,Szczelina przed Sową,True,False,False
004587,T.E-08.75,Szczelinka w Głębowcu,True,False,False
004588,T.F-09.44,Kościół,True,False,False
004718,T.D-22.03,Koszowa Dziura,True,False,False
004719,T.D-22.02,Jaskinia Koszowa,True,False,False
004720,T.D-22.04,Szczelina nad Lejem,True,False,False
004721,T.D-22.01,Wyżnia Koszowa Dziura,True,False,False
004766,T.E-12.72,Meander w Małołąckim Siodle,True,False,False
004787,T.E-11.66,Jaskinia Niespodzianka,True,False,False
004846,T.A-16.01,Capkowa Szczelina,True,False,False
004867,T.E-11.72,Szczelina za Ratuszem,True,False,False
010865,T.E-04.02,Jaskinia Kokonowa,True,False,False
010935,T-Jaskinie Pawlikowskiego,Jaskinie Pawlikowskiego,True,False,False
011037,T.B-24.06,Filipczańskie Okno,True,False,False
011038,T.B-24.05,Szczelina za Paśnikiem,True,False,False
011039,T.A-24.04,Schron w Żlebie za Skałką,True,False,False
011040,T.A-23.02,Jaworzyński Schron,True,False,False
011041,T.A-24.06,Łężna Dziura,True,False,False
011042,T.A-24.05,Nyża nad Grotą w Jaworzyńskim Żlebie,True,False,False
011043,T.A-23.03,Zbójnicka Kapliczka,True,False,False
011044,T.A-23.04,Schron przy Grocie w Jaworzyńskim Żlebie,True,False,False
011045,T.A-23.01,Okienko w Jaworzyńskim Żlebie,True,False,False
011046,T.A-06.03,Siwiańskie Okno,True,False,False
011047,T.A-05.01,Siwiański Schron,True,False,False
011048,T.A-06.04,Schron pod Siwiańskim Oknem,True,False,False
011049,T.A-23.05,Dziura za Porzeczkami,True,False,False
011050,T.A-22.01,Koziarska Dziura,True,False,False
011051,T.A-12.04,Jasiowa Nyża,True,False,False
011053,T.B-15.01,Koleba nad Doliną Białego,True,False,False
011055,T.E-12.73,Dziura nad Śnieżną Studnią,True,False,False
011056,T.E-10.08,Trzeszcząca Szczelina,True,False,False
011057,T.E-10.09,Świstowy Worek,True,False,False
011058,T.E-13.31,Mnichowy Korytarz,True,False,False
011059,T.E-13.32,Schron pod Mnichem,True,False,False
011291,T.D-13.09,Kozie Okna,True,False,False
011292,T.D-13.10,Nyża przy Kozich Oknach,True,False,False
